timestamp,program,flag,execution_time,pkg_energy,pp0,pp1,dram,psys
Wed Jun  1 18:27:23 2022,callback001,-O0,548.695000,10.032471,5.975281,0.000000,0.900879,0.000000
Wed Jun  1 18:27:41 2022,callback001,-O0,543.954000,10.047302,6.019592,0.000000,0.894165,0.000000
Wed Jun  1 18:28:18 2022,callback001,-O0,546.959000,10.023865,5.948730,0.000000,0.895508,0.000000
Wed Jun  1 18:28:33 2022,callback001,-O0,544.986000,9.933228,5.902161,0.000000,0.892151,0.000000
Wed Jun  1 18:28:54 2022,callback001,-O0,546.430000,10.002930,5.931213,0.000000,0.895142,0.000000
Wed Jun  1 18:29:32 2022,callback001,-O0,545.858000,9.997437,5.956543,0.000000,0.893311,0.000000
Wed Jun  1 18:29:53 2022,callback001,-O0,547.349000,10.079163,6.031372,0.000000,0.900024,0.000000
Wed Jun  1 18:30:04 2022,callback001,-O0,645.456000,11.372498,6.584534,0.000000,1.031616,0.000000
Wed Jun  1 18:31:01 2022,callback001,-O0,548.206000,10.146057,6.055115,0.000000,0.899231,0.000000
Wed Jun  1 18:31:27 2022,callback001,-O0,548.819000,10.630859,6.572876,0.000000,0.904602,0.000000
Wed Jun  1 18:32:12 2022,callback001,-O0,546.209000,10.100891,6.020874,0.000000,0.895142,0.000000
Wed Jun  1 18:32:39 2022,callback001,-O0,545.145000,10.071411,5.982422,0.000000,0.892090,0.000000
Wed Jun  1 18:32:45 2022,callback001,-O0,546.675000,10.178711,6.062927,0.000000,0.895569,0.000000
Wed Jun  1 18:33:08 2022,callback001,-O0,544.000000,10.004211,5.957031,0.000000,0.891357,0.000000
Wed Jun  1 18:33:25 2022,callback001,-O0,546.674000,10.244141,6.101501,0.000000,0.896912,0.000000
